artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,language,user_name,played_at
Big Soto,No Creo,5YF2z4WThIpLNNcByTimJA,55,2019,trap,0.8,0.629,1,-3.998,1,0.103,0.22,0.0,0.425,0.37,134.999,208731,Spanish,Francesca,2025-02-02T18:46:41.8292Z
Natti Natasha,Me Gusta,2hNwoBCLppnljA7HVvwZns,5,2018,latin hip hop,0.853,0.6990000000000001,1,-4.282,0,0.0473,0.0719,0.0184,0.0684,0.68,96.013,197293,Spanish,Francesca,2025-02-01T08:49:32.8292Z
Bad Bunny,La Romana,1khmgu0pveJbkbpbkyvcQv,77,2018,tropical,0.655,0.725,0,-5.497000000000001,1,0.188,0.0327,0.00264,0.0611,0.326,125.8,300579,Spanish,Francesca,2025-02-01T07:52:45.8292Z
Bad Bunny,Callaita,2TH65lNHgvLxCKXM3apjxI,90,2019,post-teen pop,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534,Spanish,Francesca,2025-02-01T07:24:06.8292Z
Duki,Goteo,1EoEU4HY57qaITp06TkC6B,79,2019,trap,0.473,0.779,1,-3.725,1,0.0414,0.186,0.0,0.189,0.438,108.287,164458,Spanish,Francesca,2025-01-31T06:24:58.8292Z
Jay Menez,"No Me Ignores (with Cazzu & Rauw Alejandro, feat. Myke Towers & Eladio Carrión)",4KZ7Pgwv14Bt33SOfzL5ad,65,2019,reggaeton,0.7020000000000001,0.633,11,-7.417000000000002,0,0.329,0.763,0.0,0.0729,0.713,176.135,291818,Spanish,Francesca,2025-01-30T14:53:44.8292Z
Capo,Puls steigt,4isVKxoLiuaSROsXno2XWq,73,2019,hip hop,0.7020000000000001,0.604,2,-7.28,0,0.122,0.422,1.5e-05,0.121,0.383,96.035,165002,German,Francesca,2025-01-30T07:47:37.8292Z
Chino & Nacho,Andas En Mi Cabeza,23WI5V2eD4EyGKxSl7Pyeq,72,2016,tropical,0.6709999999999999,0.954,9,-1.87,1,0.13,0.0244,0.0,0.111,0.556,104.114,247493,Spanish,Francesca,2025-01-30T04:55:03.8292Z
Greeicy,Amantes - Versión Salsa,30UA08ePK3varU1cNX2Owt,51,2017,tropical,0.769,0.7140000000000001,4,-7.26,0,0.0366,0.272,0.0,0.08,0.792,96.992,244088,Spanish,Francesca,2025-01-30T01:33:37.8292Z
Los Angeles Azules,Mis Sentimientos,2LyHAsMcpW0Dm17rWYa79p,59,2015,tropical,0.7490000000000001,0.7,0,-4.717,0,0.0314,0.223,0.000218,0.0716,0.836,92.991,216987,Spanish,Francesca,2025-01-28T19:39:34.8292Z
Jhay Cortez,Easy - Remix,0Cn8NxJZz7zUlsaA3rXoIU,81,2019,dance pop,0.8859999999999999,0.752,1,-3.819,0,0.0949,0.191,2.76e-06,0.146,0.435,94.066,220147,Spanish,Francesca,2025-01-28T15:30:19.8292Z
tha Supreme,"pers0na2 - feat. Gemitaiz, Madman",75UNZ7tjYzsoTMgmpWdzw6,70,2019,trap,0.682,0.79,7,-5.15,0,0.0723,0.189,0.0,0.115,0.6759999999999999,122.99,251511,Italian,Francesca,2025-01-28T11:02:05.8292Z
Lele Pons,Vete Pa La,7jOzl8HAKObMVeMLCUUNNB,65,2019,latin pop,0.705,0.8809999999999999,9,-3.81,0,0.0498,0.0912,3.96e-06,0.127,0.888,167.829,157530,Spanish,Francesca,2025-01-28T05:02:36.8292Z
Enrique Iglesias,DUELE EL CORAZON,6YZdkObH88npeKrrkb8Ggf,72,2016,post-teen pop,0.7240000000000001,0.904,8,-3.354,0,0.0966,0.0786,0.0,0.226,0.846,90.999,200813,Spanish,Francesca,2025-01-28T02:48:12.8292Z
Farruko,Borinquen Bella (feat. Zion & Lennox),3UW4SUehKFC6qmaTZ3OiTp,63,2019,tropical,0.794,0.731,9,-3.831,0,0.0717,0.16,0.0,0.0871,0.449,91.023,224653,Spanish,Francesca,2025-01-26T15:36:59.8292Z
Ufo361,Balenciaga,3H8n2CHfv2tV1UYsIO0OwG,50,2018,gangster rap,0.755,0.5539999999999999,7,-7.449,0,0.106,0.122,0.000377,0.109,0.178,137.075,200821,German,Francesca,2025-01-25T07:35:53.8292Z
Mau y Ricky,Mi Mala,4XP6qLtHI0n9UjIPTsuqe8,6,2017,latin hip hop,0.737,0.624,5,-5.2360000000000015,0,0.199,0.0149,0.0,0.145,0.8029999999999999,172.03599999999997,222731,Spanish,Francesca,2025-01-24T15:33:31.8292Z
Soraya,Gimme de Tu Amor,0CyB2YIY070vdWLRugLuf5,43,2019,latin pop,0.75,0.823,7,-4.263999999999999,1,0.125,0.206,0.000293,0.0724,0.9,87.99700000000001,190914,Spanish,Francesca,2025-01-24T15:20:42.8292Z
Arcangel,Millones,3AMjach3UjnwFdcx3q2hIF,51,2018,latin hip hop,0.858,0.703,11,-5.318,1,0.1369999999999999,0.0636,0.0,0.121,0.293,129.96200000000002,334154,Spanish,Francesca,2025-01-23T13:55:00.8292Z
Emma,Stupida Allegria,7EpuQtsCpS4uKGtI1ACa5u,61,2019,hip pop,0.721,0.868,9,-4.779,0,0.0577,0.15,4.17e-06,0.262,0.865,102.032,198347,Italian,Francesca,2025-01-22T20:32:11.8292Z
MZ,Pause,6M89rUmahiH0eO6MzctgXW,38,2016,urban contemporary,0.727,0.608,3,-7.032,0,0.152,0.26,0.0,0.156,0.465,115.003,272080,French,Francesca,2025-01-21T18:14:34.8292Z
Cosculluela,Te busco (feat. Nicky Jam),6wHm04cn5HxK6pE2ITEdUS,58,2016,reggaeton,0.743,0.773,9,-4.787,1,0.109,0.202,0.0,0.0896,0.794,88.95,233667,Spanish,Francesca,2025-01-21T17:02:22.8292Z
Malik Montana,7 5 0,61u7CLDwOodpdENZTTsxUd,56,2019,trap,0.777,0.509,10,-11.909,0,0.465,0.0383,0.0,0.172,0.512,161.939,210370,German,Francesca,2025-01-21T15:20:09.8292Z
FMK,Parte de Mi (feat. Lit Killah),4OocfNloIRk77ncIKBdYwb,62,2019,trap,0.615,0.471,8,-7.345,0,0.175,0.0874,0.0,0.101,0.354,79.983,194092,Spanish,Francesca,2025-01-21T07:59:52.8292Z
Kase.O,Triste,08UUpcePtj2DEgjPAQHxQT,49,2016,urban contemporary,0.868,0.357,5,-10.594,0,0.12,0.649,6.59e-05,0.0767,0.77,140.04,149080,Spanish,Francesca,2025-01-21T04:54:40.8292Z
tha Supreme,m8nstar,5Aw0QmDZJZID69ZcTvEzXI,65,2019,hip pop,0.58,0.758,4,-6.448,0,0.044,0.0548,0.0,0.114,0.4370000000000001,164.924,164825,Italian,Francesca,2025-01-21T01:25:32.8292Z
Madiel Lara,Dile Que No,6AGh6iGWH5fsDKkVlE59Uh,43,2018,latin hip hop,0.865,0.613,1,-7.562,0,0.0418,0.352,1.22e-05,0.124,0.871,117.973,245858,Spanish,Francesca,2025-01-20T20:47:42.8292Z
Francesca Michielin,CHEYENNE - feat. Charlie Charles,3tSiJqSOzHrp828XhPXkst,68,2019,hip pop,0.606,0.568,1,-7.362999999999999,1,0.0635,0.178,5.570000000000001e-05,0.123,0.244,105.976,205189,Italian,Francesca,2025-01-19T15:52:57.8292Z
schafter,pager,2RmEAopmu9Of7kQNfPrdHc,60,2019,hip hop,0.73,0.705,0,-7.154,1,0.287,0.2,0.0,0.331,0.632,84.959,127613,Polish,Francesca,2025-01-19T14:26:08.8292Z
Apache 207,Roller,5dhQeuLGmlhfwlI6BWfSpo,81,2019,hip hop,0.928,0.758,10,-6.471,0,0.144,0.03,0.00437,0.29,0.7290000000000001,128.005,158853,German,Francesca,2025-01-18T13:13:43.8292Z
Jovanotti,Prima Che Diventi Giorno,4V6XEuRKywWL5ke5KfBZeW,54,2019,hip pop,0.636,0.942,2,-3.47,1,0.0373,0.193,5.42e-05,0.386,0.581,110.028,299573,Italian,Francesca,2025-01-18T04:54:37.8292Z
Willie Peyote,La Tua Futura Ex Moglie,2qS8NRov7B0s5zhF7wzy46,60,2019,hip pop,0.58,0.812,2,-6.398,0,0.218,0.555,6.97e-06,0.134,0.479,92.238,275402,Italian,Francesca,2025-01-18T03:56:28.8292Z
Brytiago,Abuso,1SRkUC6I28rxLS3XX5DDqE,59,2018,trap,0.703,0.625,4,-3.932,0,0.0435,0.0842,0.0,0.0914,0.199,150.046,285585,Spanish,Francesca,2025-01-17T21:07:14.8292Z
Rim'K,Monster,5y4lPlCFkhlUsOUcX3fgOB,0,2016,urban contemporary,0.789,0.629,10,-4.941,0,0.0618,0.154,0.0,0.0864,0.487,123.95,179107,French,Francesca,2025-01-17T16:20:57.8292Z
Gordo Sarkasmus,Wild In Saint Antoine,0GK06YlGqg7NcytdQXZiQQ,36,2015,latin hip hop,0.7979999999999999,0.6,3,-5.415,0,0.116,0.6629999999999999,2.71e-06,0.122,0.919,85.977,271549,Spanish,Francesca,2025-01-17T08:42:25.8292Z
Mon Laferte,El Beso,655SkamVNObMDXtoN84O4Q,54,2018,latin pop,0.731,0.8809999999999999,2,-4.3180000000000005,1,0.136,0.0959,7.92e-06,0.172,0.612,103.129,179947,Spanish,Francesca,2025-01-15T07:05:40.8292Z
MC Davo,Tengo Un Problema,2rkES33en1hJMXCh1exFeh,60,2019,hip hop,0.866,0.594,0,-6.723,1,0.228,0.236,0.0,0.131,0.965,80.00399999999998,198761,Spanish,Francesca,2025-01-13T21:28:50.8292Z
