artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,language,user_name,played_at
Sohail Sen,"Shaitan Ka Saala (From ""Housefull 4"")",7IAJzec1UxGYmNvbPTHbxx,67,2019,latin pop,0.8440000000000001,0.772,7,-4.621,1,0.194,0.284,2.38e-06,0.368,0.336,100.008,147395,Hindi,Danny,2025-02-07T17:42:03.8396Z
Ofenbach,Insane,1rRWFc2p77FYyb67m5YeVO,66,2019,dance pop,0.809,0.758,4,-5.658,0,0.101,0.409,0.000544,0.166,0.71,125.022,142230,Somali,Danny,2025-02-07T17:03:45.8396Z
Lou Reed,Walk on the Wild Side,0EFEkt29P7Icr7dO4vN6yk,17,1972,classic rock,0.564,0.262,0,-19.746,1,0.105,0.652,0.000204,0.0896,0.376,104.5,253960,Somali,Danny,2025-02-07T07:49:20.8396Z
Yash Narvekar,"Muqabla (From ""Street Dancer 3D"")",28veUNu4veN0LOBVa0nFw8,73,2019,latin pop,0.804,0.913,0,-3.135,1,0.0933,0.0248,2.84e-05,0.391,0.544,119.993,176125,Hindi,Danny,2025-02-06T11:28:52.8396Z
Macross 82-99,Cherry (feat. Night Tempo & Punipunidenki),7G1sVwrOMDULbm28gLHKbs,31,2017,neo soul,0.64,0.853,7,-6.8,1,0.0649,0.253,0.105,0.0989,0.443,100.03,235625,Japanese,Danny,2025-02-05T16:18:04.8396Z
Frenna,Mami So Bad,7HL6wIxsT3aRJrUxfVowFn,69,2019,latin hip hop,0.8640000000000001,0.612,10,-3.785,0,0.0472,0.000742,0.203,0.0656,0.604,107.99,181352,Somali,Danny,2025-02-04T21:56:48.8396Z
Big Baby Tape,Gimme The Loot,5NlUfFPL2z3RWAXy8NcRs8,54,2018,gangster rap,0.7120000000000001,0.757,1,-4.984,0,0.114,0.00965,0.1,0.419,0.657,163.028,140458,Russian,Danny,2025-02-04T18:26:23.8396Z
Ranveer Singh,Apna Time Aayega,5uaIbU3oHHcSOK6WFNK5nj,64,2019,hip hop,0.7659999999999999,0.618,11,-8.552,0,0.124,0.0187,0.000115,0.181,0.513,95.054,140463,Hindi,Danny,2025-02-03T16:45:47.8396Z
Marc Benjamin,All The Time,5UA6rAsMTn0okgp95isGrl,58,2019,electro house,0.644,0.907,11,-5.791,1,0.0359,0.0032,0.0,0.157,0.349,126.003,139524,Somali,Danny,2025-02-03T05:43:00.8396Z
La Bouche,Be My Lover,1bttWPpJQmn9zdi951BcAZ,13,2009,dance pop,0.657,0.913,1,-7.108,0,0.0313,0.000236,0.0,0.862,0.8270000000000001,134.774,239747,Somali,Danny,2025-02-03T03:58:26.8396Z
David Guetta,The Alphabeat - Radio Edit,1jf4zm3rN0CtpHED3g8umw,30,2012,progressive electro house,0.329,0.8109999999999999,7,-4.104,0,0.292,0.0222,0.659,0.695,0.109,121.965,205591,Romanian,Danny,2025-02-02T07:19:38.8396Z
Dino James,Dooriyan,1rav6gpyMEfZQrMdaVs1sx,61,2019,hip hop,0.613,0.48,9,-10.079,1,0.186,0.563,0.0,0.104,0.212,184.006,215217,Hindi,Danny,2025-02-01T23:15:50.8396Z
Ranveer Singh,Asli Hip Hop,4ZIvqmpihn94QyFfGcQtdZ,54,2019,hip hop,0.667,0.6409999999999999,8,-11.009,1,0.609,0.5720000000000001,0.0,0.311,0.963,169.968,108827,Hindi,Danny,2025-02-01T23:04:10.8396Z
Luca Testa,Gam Gam,3HlB3FeLdjTfLW2T1Czaba,30,2019,big room,0.488,0.976,9,-3.823,0,0.0544,0.0192,0.276,0.237,0.378,75.027,179200,Somali,Danny,2025-02-01T00:27:17.8396Z
O-Zone,Dragostea Din Tei - Romanian Version,4FP0feSGbkdt7DfT6YTM69,47,2003,post-teen pop,0.8,0.964,0,-3.858,1,0.0416,0.171,0.0,0.0624,0.6990000000000001,130.083,216033,Romanian,Danny,2025-01-31T17:41:35.8396Z
Balti,Filamén,2jz4XbBHonx48cyTgvcBt5,46,2019,latin pop,0.6709999999999999,0.484,2,-10.409,0,0.383,0.5670000000000001,0.0,0.085,0.765,104.667,281143,Arabic,Danny,2025-01-31T16:04:19.8396Z
Patron,Goal,4QVEEOx7TeTA0vQfeP8tgN,73,2019,latin pop,0.8809999999999999,0.75,5,-6.341,0,0.2,0.413,0.0,0.0974,0.461,101.035,194586,Turkish,Danny,2025-01-28T09:16:25.8396Z
Keanu Silva,Fine Day,5gjhnWVBIBgoWzv3SIQdwW,2,2018,dance pop,0.7390000000000001,0.865,1,-4.67,0,0.046,0.0262,0.00237,0.126,0.46,124.977,194967,Somali,Danny,2025-01-28T08:24:52.8471Z
Freestyle,The Party Has Begun,6TH3cuw2MX4K3eGKrRXUxx,28,2007,latin hip hop,0.867,0.6779999999999999,5,-9.06,1,0.0777,0.0253,0.0275,0.275,0.547,127.725,393107,Romanian,Danny,2025-01-28T05:22:40.8471Z
Will Sparks,Catch - Radio Edit,4oJlQHvcgGMcnPdEsDVqNq,34,2014,electro house,0.532,0.659,1,-4.198,0,0.4370000000000001,0.00505,0.287,0.307,0.586,127.339,176240,Romanian,Danny,2025-01-27T21:50:43.8396Z
QARAN,Ki Kehna (feat. R3HAB),3a9AXyLB5KpcouPstVfXvb,57,2019,latin pop,0.6609999999999999,0.642,1,-7.315,0,0.0295,0.0675,4.94e-05,0.148,0.353,100.014,166800,Hindi,Danny,2025-01-26T17:19:33.8396Z
Borgore,Unicorn Zombie Apocalypse,4OpPtBlAU2ayk7rS0SyxlM,55,2014,big room,0.6759999999999999,0.885,1,-2.946,1,0.0658,0.00425,0.861,0.0519,0.185,128.04,277500,Romanian,Danny,2025-01-25T23:24:12.8396Z
chelmico,Easy Breezy,5Zjge6yCThuBMdnJdOBp9A,42,2020,dance pop,0.655,0.993,2,-2.026,1,0.0862,0.507,0.0,0.392,0.62,93.021,208376,Japanese,Danny,2025-01-25T18:25:21.8396Z
Sakurako Ohara,Amazing!,74P2i9IIx0nkki1GVQqx3R,32,2020,dance pop,0.649,0.856,8,-2.745,1,0.181,0.127,0.0,0.0702,0.892,171.884,199440,Japanese,Danny,2025-01-24T21:23:51.8396Z
Barcode Brothers,Flute,5ITn6PS4RODpPjl75qMG1w,46,2000,progressive electro house,0.7509999999999999,0.88,0,-6.654,0,0.0442,0.0038,0.936,0.162,0.399,138.0,284360,Romanian,Danny,2025-01-24T20:36:06.8396Z
Deep Jandu,Bombay to Punjab,1xoQjCAP6a63tZXbsMziXk,60,2019,hip hop,0.581,0.7390000000000001,0,-4.953,1,0.369,0.117,0.0,0.0534,0.361,200.081,243298,Hindi,Danny,2025-01-23T19:29:58.8396Z
Party Favor,Bap U,0qaGri80rAPOcbJi4OyLQZ,0,2014,big room,0.674,0.943,6,-3.343,1,0.038,0.0251,0.000405,0.108,0.398,100.001,153696,Turkish,Danny,2025-01-23T15:01:34.8396Z
TJR,Funky Vodka,4oJnPMMBftqQRjWFqwvblo,32,2013,electro house,0.8220000000000001,0.894,1,-5.711,0,0.0554,0.000193,0.125,0.0155,0.782,126.989,359957,Romanian,Danny,2025-01-23T05:46:09.8396Z
Kaam Bhaari,Mohabbat,1InzTnM9CRkVlrRzVqbo2P,53,2019,hip hop,0.696,0.759,0,-8.851,1,0.158,0.0862,0.00062,0.141,0.895,120.034,194000,Hindi,Danny,2025-01-22T22:04:40.8396Z
Rick Wakeman,Catherine Of Aragon,0DbRkFE2KAyNXnKzD9inpV,2,1973,album rock,0.36,0.298,7,-12.117,0,0.0335,0.419,0.871,0.327,0.0923,104.737,229147,Romanian,Danny,2025-01-21T06:50:24.8396Z
Sick Individuals,Walk Away - Rich Edwards Remix,1kDoUhdifstUonl3rPqALE,20,2018,dance pop,0.588,0.665,3,-7.968,0,0.152,0.108,0.0,0.0845,0.3670000000000001,140.024,147464,Somali,Danny,2025-01-20T22:17:29.8396Z
BoA,AMOR,6ckFK2ksVUNpfeUqRDtirQ,36,2018,dance pop,0.7440000000000001,0.85,9,-3.823,0,0.0342,0.115,1.86e-06,0.1369999999999999,0.81,108.047,233965,Japanese,Danny,2025-01-20T08:14:12.8396Z
Avoure,Aura - Edit,7d7i3Qm7awL2gJPcYoQ0hn,54,2019,dance pop,0.611,0.833,1,-6.891,0,0.0317,0.0005059999999999,0.92,0.102,0.261,122.978,268232,Somali,Danny,2025-01-20T07:37:49.8396Z
Dua Lipa,Blow Your Mind (Mwah),7kJlTKjNZVT26iwiDUVhRm,70,2016,electropop,0.654,0.7959999999999999,2,-4.761,0,0.122,0.0188,0.0,0.0948,0.491,108.854,178583,Turkish,Danny,2025-01-19T20:40:08.8396Z
The HU,Yuve Yuve Yu (feat. From Ashes to New),3Ksb0Eq6OmtmYuraqpsijU,56,2019,hard rock,0.552,0.971,10,-4.756,0,0.0646,0.0101,0.00563,0.1639999999999999,0.523,132.009,253864,Russian,Danny,2025-01-18T16:51:59.8396Z
Fotty Seven,Haan Bhai,7q85sngNN23APYpE03lFHu,44,2019,hip hop,0.74,0.721,1,-6.323,1,0.177,0.762,0.0,0.0922,0.331,119.956,209507,Somali,Danny,2025-01-18T11:12:11.8396Z
Bakermat,Uitzicht,4OuuTwky6Lupc7zDJNtig6,54,2013,tropical,0.807,0.425,7,-8.452,1,0.0656,0.0169,0.8909999999999999,0.0614,0.66,125.987,308929,Romanian,Danny,2025-01-17T10:13:20.8471Z
Philanthrope,Silence,2J8XWGtQb2PFtuHjyaNow3,55,2018,hip hop,0.6509999999999999,0.183,9,-9.388,0,0.056,0.838,0.925,0.0891,0.687,151.971,105101,Romanian,Danny,2025-01-15T02:43:00.8471Z
Gregor Salto,Azumba,1cg5GVCTWza8bQnxM2FHia,0,2014,latin hip hop,0.8059999999999999,0.993,3,-5.737,0,0.054,0.0066799999999999,0.77,0.0877,0.608,128.036,286875,Somali,Danny,2025-01-14T08:40:00.8396Z
O-Zone,Dragostea Din Tei - Original Romanian Version,09nxdcY2oYo57fJrG6CCCT,8,2009,dance pop,0.813,0.966,0,-3.924,1,0.0417,0.173,0.0,0.0729,0.6809999999999999,130.086,213461,Romanian,Danny,2025-01-13T20:22:48.8396Z
